 1.2073675392798577e-15 -0.29999999999999877 -1.0499999999999992
 1.2073675392798577e-15 -0.1999999999999988 -1.0499999999999992
 -0.1499999999999988 -0.1499999999999988 -1.0499999999999992
 0.15000000000000122 -0.1499999999999988 -1.0499999999999992
 0.10000000000000121 -9.99999999999988e-2 -1.0499999999999992
 -0.29999999999999877 1.2073675392798577e-15 -1.0499999999999992
 -0.1999999999999988 1.2073675392798577e-15 -1.0499999999999992
 0.20000000000000123 1.2073675392798577e-15 -1.0499999999999992
 -9.99999999999988e-2 0.10000000000000121 -1.0499999999999992
 -0.1499999999999988 0.15000000000000122 -1.0499999999999992
 0.15000000000000122 0.15000000000000122 -1.0499999999999992
 1.2073675392798577e-15 0.20000000000000123 -1.0499999999999992
 1.2073675392798577e-15 0.3000000000000012 -1.0499999999999992
 1.2073675392798577e-15 -0.34999999999999876 -0.9999999999999991
 1.2073675392798577e-15 -0.29999999999999877 -0.9999999999999991
 -0.24999999999999878 -0.24999999999999878 -0.9999999999999991
 1.2073675392798577e-15 -0.24999999999999878 -0.9999999999999991
 0.2500000000000012 -0.24999999999999878 -0.9999999999999991
 -0.1999999999999988 -0.1999999999999988 -0.9999999999999991
 1.2073675392798577e-15 -0.1999999999999988 -0.9999999999999991
 0.20000000000000123 -0.1999999999999988 -0.9999999999999991
 -0.1499999999999988 -0.1499999999999988 -0.9999999999999991
 1.2073675392798577e-15 -0.1499999999999988 -0.9999999999999991
 0.15000000000000122 -0.1499999999999988 -0.9999999999999991
 -9.99999999999988e-2 -9.99999999999988e-2 -0.9999999999999991
 1.2073675392798577e-15 -9.99999999999988e-2 -0.9999999999999991
 0.10000000000000121 -9.99999999999988e-2 -0.9999999999999991
 -4.9999999999998795e-2 -4.9999999999998795e-2 -0.9999999999999991
 1.2073675392798577e-15 -4.9999999999998795e-2 -0.9999999999999991
 5.000000000000121e-2 -4.9999999999998795e-2 -0.9999999999999991
 -0.39999999999999875 1.2073675392798577e-15 -0.9999999999999991
 -0.34999999999999876 1.2073675392798577e-15 -0.9999999999999991
 -0.24999999999999878 1.2073675392798577e-15 -0.9999999999999991
 -0.1999999999999988 1.2073675392798577e-15 -0.9999999999999991
 -0.1499999999999988 1.2073675392798577e-15 -0.9999999999999991
 -9.99999999999988e-2 1.2073675392798577e-15 -0.9999999999999991
 -4.9999999999998795e-2 1.2073675392798577e-15 -0.9999999999999991
 1.2073675392798577e-15 1.2073675392798577e-15 -0.9999999999999991
 5.000000000000121e-2 1.2073675392798577e-15 -0.9999999999999991
 0.10000000000000121 1.2073675392798577e-15 -0.9999999999999991
 0.15000000000000122 1.2073675392798577e-15 -0.9999999999999991
 0.20000000000000123 1.2073675392798577e-15 -0.9999999999999991
 0.2500000000000012 1.2073675392798577e-15 -0.9999999999999991
 0.3000000000000012 1.2073675392798577e-15 -0.9999999999999991
 0.3500000000000012 1.2073675392798577e-15 -0.9999999999999991
 0.4000000000000012 1.2073675392798577e-15 -0.9999999999999991
